ID,_Icon1,_IconIndex1,_Place_Info1,_NPC_Info1,_Icon2,_IconIndex2,_Place_Info2,_NPC_Info2,_Talk1,_Talk2,_Purpose,_Accept_Message,_Accept_Image,_Complete_Message,_Complete_Image,_City_Name,_Mission_OnOff1,_Mission_OnOff2,_Mission_OnOff3,_Mission_OnOff4,_Quest_BaseLV,_Quest_Kind,_Quest_Guidegroup,_Quest_Npcposition,_Quest_Purpseposition,_Quest_Next,_Quest_Guidediable,_Quest_DifficultyLV,_Mission_Note1,_Npc_Talk1,_Npc_Talk2,_Npc_Talk3,_Npc_Talk4,_Npc_Talk5,_Npc_Talk6
163000002,10005001,37,惡魔之山,莉希歐奈,10005001,37,惡魔之山,莉希歐奈,幾年前，因為突如其來的大地震，導致惡魔們從次元縫隙穿越而來，開始攻擊我們藍色草木一族的村莊佩德斯塔。我們雖然奮力戰鬥，但最後還是未能戰勝他們。所有人都死了，只剩下我而已。但我也因為凱魯斯的詛咒而變成這副模樣… 大概馬上就要死了。我感覺得到，生命力即將耗盡…。,這裡所有怪物都聽命於酷寒惡魔凱魯斯，他躲藏在這裡養精蓄銳，應該在那之前消滅他才對… 我現在放棄了，因為發現我的冒險家們得知情況後都想幫助我，但最終都死了，不久前入山的兩位男女也是… 不能再這樣下去。你也會很危險的，快回去吧。凱魯斯是非常強大的惡魔。啊啊，暴風雪越來越大，一定是凱魯斯發現你了。在變得更危險之前快逃吧，快點....,"請於""惡魔之山""消滅4種怪物並向[莉希歐奈]報告。",你… 是誰啊?,0,,0,17,1,1,1,1,201,劇情,0,344,344,163000003,1,201,,163000022,0,0,0,0,0
163000003,10005001,37,惡魔之山,莉希歐奈,10005001,37,惡魔之山,莉希歐奈,有人在領導著凱魯斯的軍隊。墮落的雷電高級精靈米奈勒帕，還有魔族露比亞。他們作為凱魯斯的親信在此處培養軍隊，如果可以消滅他們…凱魯斯一定也會氣勢大減，且開始猶豫不決。他們控制了我們藍色草木一族敬拜賽蕾斯女神、聚會交流、研究自然的 '神秘的殿堂'。將那個地方作為藏身之處。,一個人很危險，請不要做魯莽的決定。雖然想跟你說，請與強大又正義的武力集團分享現況，並做好充足準備…但我在你眼裡看見了堅持。不，或許是自信和確信也說不定…除了抱歉、感謝之語，沒有其它話能說了呢。,"請消滅控制 ""神秘的殿堂""的 [露比亞]和 [米奈勒帕]。",那樣強大的力量怎麼會…！,0,,0,17,1,1,1,1,201,劇情,0,344,345,163000004,1,201,,163000054,0,0,0,0,0
163000004,10005001,37,惡魔之山,莉希歐奈,10005001,37,惡魔之山,莉希歐奈,你已經下定決心要與凱魯斯一搏了啊。首先要稱讚你的勇氣和為我的奉獻…凱魯斯在惡魔的峽谷。那是個到處都是穿過次元之壁從魔界越界而來的怪物們所在的地方，請做好充分準備再去。,還有…希望你一定要平安回來。無論結果是什麼，請一定要平安回來。,"請進入 ""惡魔的峽谷""消滅 [凱魯斯]。",你…是我前所未見的優秀冒險家。,0,,0,17,1,1,1,1,213,劇情,0,344,343,163000005,1,213,,163000081,163000101,0,0,0,0
163000005,10005000,209,公會旅館,夏拉亞賽蘿,10005001,37,惡魔之山,莉希歐奈,居然消滅了凱魯斯…現在我也能安心地閉上眼了。 真是謝謝你。藍色草木一族最後的族長，我，莉希歐奈就算死了也不會忘記你的勇氣和奉獻的。,你的旅程會有賽蕾斯的祝福與你同在…。,"請與 ""公會旅館""的 <夏拉亞賽蘿>對話。",最後還是…消滅了凱魯斯啊。,0,那種事…太可惜了。真是辛苦你了。謝謝。,0,17,1,1,1,1,213,劇情,0,184,184,0,1,213,,163000129,163000149,0,0,0,0
164001000,0,0,,,0,0,,,你好！我是世界上最有實力，以美麗聞名的名偵探彩諾恩。應該沒有忘記我吧？,我得到了愛麗絲的另一座石塔的相關情報！好奇吧？好奇的話就給我五百元… 啊，不，天啊，我怎麼會說出這種大叔搞笑梗… 跟大叔一起共事後，我也不知不覺被同化了呢！呵呵呵，總之請先來偵探事務所一下！我會等你的！,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001001,0,0,,,0,0,,,聽說在[青空城最後一層]發現了愛麗絲的石塔。其實這部分我委託了其他冒險家。因為聯絡不上你… 總之，回來的冒險家是這麼說的，成功到達了那個地點，但對自己卻沒有任何反應。,說不定只有能成功與現存的石塔接觸獲得力量的冒險家， 才有喚醒石塔的資格。你要怎麼做？要再次踏上尋找愛麗絲石塔的旅程嗎？,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001002,0,0,,,0,0,,,(愛麗絲為了解除石塔的封印，必須收集強大的力量根源。雖然沒有提及，但這一定又是另外一個試驗，如果是能讓怪物發生強烈突變的力量根源，對解除石塔封印一定有很大的幫助。先消滅<突變小章魚士兵>，收集力量的根源吧。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001003,0,0,,,0,0,,,(現在收集的量似乎有點不足。再去尋找其他變異吧。等等，<突變機器耶比>在哪邊啊…？),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001004,0,0,,,0,0,,,(那還是不夠。還需要很多更強的氣息。消滅<突變大眼劍>，盡可能收集越多的氣息根源吧。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001005,0,0,,,0,0,,,(再努力一下，就能收集到所有解除石塔封印所需的氣息了。 這次去收集 <突變鬼武士>的氣息根源吧。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001006,0,0,,,0,0,,,( 是最後了。盡量收集<突變靈魂收割者>的氣息吧。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001007,0,0,,,0,0,,,(現在該解除第八座石塔的封印，得到裡面的安排了。現在往石塔所在的 [青空城]移動吧。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001008,0,0,,,0,0,,,我現在將有關第九座石塔的情報告訴你。為了獲得情報真的很辛苦，這點希望你能知道！,準確來說，歐若拉女王知道第九座石塔的下落。是被稱為花之女王的存在，光聽名字會覺得她個性溫柔和善，但是聽說她很孤僻。也有冒險家說她很可愛… 總之到[歐若拉庭院]去，與歐若拉女王見個面！啊，想見也不是隨時都能見的。聽說森林裡的那些存在對外來者，特別是看起來有些力量的冒險家非常的警戒。但對你來說應該不會構成什麼威脅吧？,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001009,0,0,,,0,0,,,(森林裡的那些傢伙們真是死腦筋。看起來像是歐若拉女王的部下，我跟他們說我不是壞人，不管怎麼說明他們都不聽，一直攻擊我。看來必須使用武力來壓制他們了。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001010,0,0,,,0,0,,,(歐若拉女王住在位於這座森林某處的庭院裡。找出庭院，並進去找歐若拉女王。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001011,0,0,,,0,0,,,(在庭院中，女王的部下也一直在進行攻擊。快將他們消滅並去找歐若拉女王吧。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001012,0,0,,,0,0,,,(雖然沒有時間浪費在這裡了，但敵人們的抵抗太頑強了，看來必須給他們強力的一擊。而且說不定這是歐若拉女王為了瞭解我的實力，所做的測驗。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001013,0,0,,,0,0,,,(我感受那裡有著強烈氣息。歐若拉女王一定是在注視著我。必須確實讓他知道我是誰，他才不會輕視我。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001014,0,0,,,0,0,,,(是歐若拉女王！雖然不太喜歡使用武力，但在這種情況下好像必須展現一下力量才行。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001015,0,0,,,0,0,,,哼，實力還不錯啊。所以你來找我的理由是什麼？,什麼？你要找愛麗絲的石塔？那你應該也有想到我不會就這樣告訴你吧？我，不管理由是什麼，只要是我負責的，我不會交給任何人的。來，有幾件事要交代給你，去找<香氣四溢的羽毛筆>和<星光閃爍的紙>這兩樣東西給我。不要問理由。啊，也不要問位置，因為我也不知道在哪裡。,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001016,0,0,,,0,0,,,(有個困難的條件。居然叫我帶來連本人都不知道在哪裡的東西，筆和紙…先去[貝爾法圖書館]找管理員們問問吧？說不定他們會知道些什麼。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001017,0,0,,,0,0,,,[魔法書閱覽室]的所有書都是用<香氣四溢的羽毛筆>和<星光閃爍的紙>寫成的。,但是想要把東西拿過來，必須進去更深處，現在圖書館還沒整理好…可以的話你能進去拿給我嗎？雖然會有點危險，但冒險家不是普通人…。,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001018,0,0,,,0,0,,,果然很厲害呢。,我答應你，會給你筆和紙作為獎勵。,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001019,0,0,,,0,0,,,很好。先等一下。句子已經完成了，只要照著寫就行了。,將這個這樣的話… 嗯嗯，很好！來，將這封信和水晶球轉交給 <雷比亞倫斯>！ 跟他說，一定要聽那水晶球裡的歌！因為這裡面儲存了我，偉大的花之女王拋下了自尊心，接受了課程所完成的歌曲，把這個交給他之後，一定要收到回信和感想再回來，一定要！不論發生什麼事！知道吧？,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001020,0,0,,,0,0,,,情書和歌曲我收到了。\n既然你想要回信，我馬上將回信給你。請等我一下。,(雷比亞倫斯在白色的信紙上寫了些什麼。因為太好奇了就偷看了一下，他寫了 '我發誓要為這個國家獻上性命，沒有時間浪費在私人關係上。更重要的是，女王不是我喜歡的類型。還有，筆跡和歌曲再多做些練習會比較好。')\n來，請將這個交給她吧。,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001021,0,0,,,0,0,,,(得到盼望已久的雷比的回覆，受到極大衝擊的歐若拉有好一段時間說不出話。),…要遵守約定才行啊。往裡面走有石塔，去看看吧。,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001022,0,0,,,0,0,,,最近以普雷伊奧斯地區為中心，在追蹤愛麗絲的蹤跡。然後，我得到了些令人高興的情報。就是有關 '第十座石塔'的情報！,首先先向你說明位於特洛里的[菇菇森林]。 代理人們都很忙，所以我自己去看了一下，發現那裡聚集了很多強大的怪物。你知道吧？聚集特別多怪物的地區，就必須懷疑是否存在著愛麗絲的石塔。雖然是有點危險的地方，但如果是冒險家，我認為一定可以獲得想要的東西！先突破菇菇森林吧！,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001023,0,0,,,0,0,,,怪物雖然很危險，但也要小心黑暗精靈。,無聲地靠近並二話不說進行攻擊，不能期待會和平地解決，這太危險了。啊，還有，在黑暗精靈常出沒的地區有 [隱藏的洞窟]。請進去那裡。聽說那裡是被推測為愛麗絲的石塔設立的地點。,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001024,0,0,,,0,0,,,進入洞窟，可能會有殺人蝙蝠會可怕的衝過來。沒有可以躲開的方法。因為那個洞窟是牠們的棲息地。,考慮到搜索作業的進行，乾脆將他們全部消滅比較好。,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001025,0,0,,,0,0,,,隱藏的洞窟的不死之身們可能曾是某個國家的正規軍。,為了順利進行搜索，我建議你將不死之身全部消滅。,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001026,0,0,,,0,0,,,那個洞窟裡為什麼會有黑暗精靈，我想了很久，可能是有人強制將它們囚禁在那哩，使它們無法逃脫。,不需要同情他們。為什麼呢？只要遇上他們一次就會知道了。因為他們二話不說就會想殺掉你。,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001027,0,0,,,0,0,,,收到了利奇在那個洞窟裡的情報。,一開始應該不是因為石塔才移動至洞窟裡的…重要的是，利奇棲息在那個洞窟的最深處，那個洞窟看起來像是那傢伙的領域。果然要將利奇消滅才能徹底進行搜索對吧？,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001028,0,0,,,0,0,,,利奇說他將生命的容器保管在只有自己知道的隱密地方吧。如果不破壞那個地方，就會不斷復活。破壞那個地方，安全地確保愛麗絲的第十座石塔會比較好。,請在利奇的寶箱中確保生命的容器碎片並銷毀。如果沒有其他事…請去我告訴你的另一個地點另一個生命容器。可能有兩個，多的話也許分成三個分開保管。,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001029,0,0,,,0,0,,,(根據彩諾恩偵探的情報，利奇將剩餘的一半生命容器藏在 [毀滅之城] 的某處。消滅所有妨礙搜索的怪物們，去尋找吧。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001030,0,0,,,0,0,,,(奸詐的尖角哥布林們繼續逃亡中，一邊保持距離一邊折磨它們認為是敵人的對象，是很煩人的存在。活著對動物、人類還有植物都帶來危害，更重要的是它們是敵人，將它們全部消滅吧。這樣搜索也會比較容易。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001031,0,0,,,0,0,,,(好像還要再往更深處走去才行。所以，必須將半獸人們全部消滅才行。全部消滅掉吧。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001032,0,0,,,0,0,,,(巨大野豬在城裡四處亂竄。甚至還穿了鎧甲…消滅牠們不會有什麼東西出現嗎？那個野豬裡說不定藏著利奇的生命容器。或是說不定知道他藏的位置在哪。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001033,0,0,,,0,0,,,(這座城裡真的存在著各種怪物。就算想直接走過，牠們也不會放過我們的，所以先發制人吧。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001034,0,0,,,0,0,,,(在更深處感受到了強烈的殺氣。衝進去的話好像會出現什麼。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001035,0,0,,,0,0,,,(那個雙頭食人巨妖似乎跟利奇有什麼關係。而且牠看起來像是毀滅之城的統治者，消滅牠進行搜索，說不定會出現什麼，消滅牠吧。,,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001036,0,0,,,0,0,,,在[隱藏的洞窟]中 確認愛麗絲的第十座石塔吧。,,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001037,0,0,,,0,0,,,我找到第十一、第十二座石塔的線索了。嗯，老實說我現在也還不確定。,你知道名為[自由貿易都市立佩拉]的地方嗎？那裡有個叫做<羅希雅>的女人，根據收到的情報，那個女人跟愛麗絲的關係相當密切。那個女人可能也知道關於石塔的情報。因為到目前為止，愛麗絲將石塔還有自己的下落告訴了自己信得過的人。去看看如何？,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001038,0,0,,,0,0,,,石塔啊…嗯？ 好像有聽過…。,我最近有個興趣，就是收集這附近神奇或是珍貴的東西，如果你把那些東西找來，說不定我會想起些什麼。你要怎麼做呢？,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001039,0,0,,,0,0,,,我從以前就對吉恩蒂亞大陸的黑月公主很感興趣。,我想要知道更多有關她的事。嗯，只是說說罷了，不用放在心上。關於石塔也是。呵呵。,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001040,0,0,,,0,0,,,[貝羅斯村莊]有個名為<沃爾丁>的餐廳主廚，聽說他所製作的特製洋酒很珍貴。,聽說艾利亞斯的王為了獲得一瓶，要等上好幾個月…。,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001041,0,0,,,0,0,,,最近我在考慮要在我所經營的旅館販賣特殊料理，但是想不到什麼有趣的點子。,聽說[艾利亞斯]有味道極佳的特製炒小章魚料理。如果你能帶回那個就太好了。,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001042,0,0,,,0,0,,,最棒的香料能將料理味道的極限提升。,聽說[阿法]有個名為<拉希特>的人有非常優質的香料…問題是我不知道怎麼取得。,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001043,0,0,,,0,0,,,我雖然沒去過吉恩蒂亞大陸，但從來旅館住的冒險家和商人們那裡，也聽說了不少。,其中最有趣的是關於 [龍京]，名為<蘭蒂安>所做的特別料理。 叫做<火鍋>…這個你也可以取得嗎？不拿來也可以啦。噢，你來找我的目的是什麼來著？嗯，剛剛好像想起了些什麼…記憶變得越來越模糊了呢。呵呵呵。,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001044,0,0,,,0,0,,,我喜歡與料理相關的某些新鮮事物…雖然也喜歡吃東西，但我更想要將特殊的料理，招待給來到旅館的客人們。,只有在名為[奧亦奇]的地方可以吃到的特別丼飯料理真的…有機會的話想去吉恩蒂亞，但事情太多了，真可惜。啊啊~如果可以取得該有多好…。,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001045,0,0,,,0,0,,,[貝斯]的特產中有個叫<黃金榴槤>的，聽說用那個做成的果昔很特別？,嗯，我只是隨便說說不用放在心上。,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001046,0,0,,,0,0,,,[亞特蘭提斯]有一名天才機械工，她製作的手錶<日相錶>在這裡也很有名。,傑凱市長想要的其中一樣東西就是那個手錶，因為太珍貴了所以最後沒有取得。聽說是有錢也買不到的東西。請聽聽就好，絕對不是在討禮物，呵呵。,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001047,0,0,,,0,0,,,立佩拉正規軍到現在都還不能振作啊。,希望能有某個非常強又可怕的人，來教教何為人生即實戰這個道理。\n(她靜靜地看著我。),,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001048,0,0,,,0,0,,,立佩拉特戰隊的真面目到底是什麼？好像不是出身於這裡啊…。,嗯，不管真面目是什麼都好。問題是他們的橫行霸道。他們製作了生死簿，將不順從他們的人殺掉… 真的是壞人對吧？居然這樣隨意對待生命，如果上天能處罰他們就好了。這樣也許能想起石塔的位置…。,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001049,0,0,,,0,0,,,傑凱市長帶著的戒指和手環看裡來很貴重。那個好像不是用立佩拉市民的血汗錢買的啊 …。,我絕對不是想要那個東西。如你所見，我比較喜歡樸素的穿著。,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001050,0,0,,,0,0,,,現在我將石塔的所在地告訴你。從不管我做了什麼要求，你都沒有表現出不滿，並且默默照做這點來看，我認為你是可以信賴的。,石塔在[梅林島]。準確來說，是在梅林島的地下深處，在到達石塔之前會很辛苦的。之前還不會，最近島上發生了很多奇怪的事。雖然很危險…但如果你要去的話我將情報告訴你。,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001051,0,0,,,0,0,,,到了梅林島後要小心的是紅色兔子部族和生鐵背殼部族。如果說紅色兔子部族是痞子、流氓的感覺，生鐵背殼部族就是像傭兵隊的感覺。很團結，對於武器使用也很熟練。,去的路上會經過他們的領域，一定會發生武力衝突。請小心。那裡某處有通往地下的路，聽說在最深處設立了石塔，請好好尋找。我能幫的就到這裡了。剩下的你要親自去尋找才行。,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001052,0,0,,,0,0,,,(在地下深處有很多討厭的變種生物。因為石塔埋藏在深處，所以沒辦法必須將牠們全部消滅才行。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001053,0,0,,,0,0,,,(出乎意料的深處地下空間，看起來像是誰的研究室。建造這個地方一定不是出自正當的意圖，搜索的同時順便將它毀滅吧。也將那個行走的奇妙青蛙怪物都消滅。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001054,0,0,,,0,0,,,(也有看到在島上看到過的紅色兔子部族，還有很多籠罩在火、毒或是詛咒氣息下的奇怪怪物。為了更容易地進行搜索，好像必須將牠們全部消滅才行。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001055,0,0,,,0,0,,,(看到了奇妙的存在們。有好像與人類結合的鯊魚怪物，也有好像被洗腦似的，看起來有點奇怪的水精靈。水精靈並不是存在於這個地方的啊…果然這裡是個奇怪的空間。到底真面目是什麼，制服牠們之後搜索牠們攜帶的物品，確認一下吧。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001056,0,0,,,0,0,,,(看到第十一座石塔了！去確認一下吧。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001057,0,0,,,0,0,,,(<羅希雅>對於其他石塔的下落好像知道些什麼。向她問問有關第十二座石塔的下落吧。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001058,0,0,,,0,0,,,你知道艾爾亞諾勒山脈嗎？我聽說那裡某處有石塔。,但是最近這附近有奇怪的傳聞。暴風雪肆虐，奇怪的怪物們出沒，商人和冒險家全都下落不明的地區？不管怎麼說都很奇怪吧？其實愛麗絲也沒說在那種可怕的地方設立了石塔啊…我告訴你的位置，還有地形的特色跟傳說中的 [惡魔之山]非常相似…我能告訴你的就這麼多了。\n祝你好運.,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001059,0,0,,,0,0,,,(暴風雪肆虐的雪山上有很多可怕的怪物。石塔本來就會召喚怪物，說不定這個地方真的有石塔。趕快將那些礙眼的怪物們打倒，去找石塔吧？),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001060,0,0,,,0,0,,,(山脈太廣闊了不知道該從何找起。看見遠方好像有個像建築物的地方…那個地方也必須進行搜索才行。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001061,0,0,,,0,0,,,(是有著完全不同次元怪物的地方。說不定這裡會有第十二座石塔。因為怪物都貪圖石塔中傳出的氣息而聚集在那裡。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001062,0,0,,,0,0,,,(用普通方法絕對無法熄滅，控制著威力強大又奇妙的火花的魔法師們一直在阻擋我的去路。因為外型跟人類很類似，試圖與他們對話，但他們一句話也不說一直進行攻擊，就當作他們是怪物，我也要來進行攻擊了。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001063,0,0,,,0,0,,,(說不定他們是傳聞中的魔界生命體？甚至連長得像妖精的小生命體攻擊力也很強，不能掉以輕心。這裡說不定真的會有石塔。為了進入更深處，將眼前的敵人全都消滅掉好像比較好。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001064,0,0,,,0,0,,,(出現了使用強烈雷電的敵人。對我有滿滿的敵意，無論如何，好像不能就這樣放任下去。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001065,0,0,,,0,0,,,(是雷電精靈！ 強烈的氣息…是那個傳說中的'精靈王'嗎？聽說強力的精靈擁有屬性石，將牠消滅後把那個也帶著吧。有些石塔解除封印的條件會要求要有強力的氣息…事先準備好沒有壞處的。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001066,0,0,,,0,0,,,(感受到峽谷附近有著可怕的氣息。而且還感受到微弱的熟悉氣息。要到達那裡似乎要經歷不少難關，戰鬥吧！),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001067,0,0,,,0,0,,,(再進去一點就能確認那熟悉氣息的真面目了。在那之前，也能確認散發出針對我的殺氣的主人了吧。不可能是我軍，因此將牠們全部消滅前進吧！),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001068,0,0,,,0,0,,,(是巨大冰龍。該不會那個怪物也是被石塔流出的氣息所吸引過來的吧？嗯，想太多頭好痛，先消滅掉吧。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001069,0,0,,,0,0,,,(找到愛麗絲的第十二座石塔了！),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001070,0,0,,,0,0,,,現在石塔剩下兩座了。我來告訴你那個情報。現在沒有將某件事交給別人的閒暇了。接觸點也不能再延遲了…。,第十三座石塔設置在[未知的倉庫40層]。那裡是誰都不知道的地方，可以的話請不要向任何人提起，安靜地尋找。可以一直追蹤我的行蹤到現在的人，應該可以輕鬆通過這種程度的試煉吧？,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001071,0,0,,,0,0,,,(為了解除石塔的封印，必須盡可能收集星星月亮及大地根源，最後要收集到無法與任何東西相比的強烈火之根源。因為不知道該怎麼做，去找 <彩諾恩>詢問吧。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001072,0,0,,,0,0,,,聽說現在賽蕾斯的聖騎士們正在聚集各地的兵力，為了收復被魔族奪走的神殿而奔走著。根據我所得到的情報，佔據神殿的魔族軍隊首長叫做龍螈。聽說雙眼燃燒著強烈的火之氣息，就像太陽一樣散發出強烈的力量。,雖然到達龍螈前還需要跨過很多座山，但這對冒險家來說不算什麼吧？我會一直為你應援的，加油！,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001073,0,0,,,0,0,,,(路口上有很多武裝的怪物們。要經過這個地方才能到達賽蕾斯神殿內部，將牠們全部消滅掉再移動吧。反正牠們進攻彩虹島世界和神殿，進行了喪盡天良的屠殺，不需要對牠們手下留情。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001074,0,0,,,0,0,,,(現在進入賽蕾斯神殿尋找龍螈位於何處吧。雖然想盡量減少使用力量，但不知道行不行。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001075,0,0,,,0,0,,,(神殿變成阿修羅場了。祭司、傭兵、聖騎士們等等，他們在跟敵人戰鬥，漸漸面臨死亡。要繃緊神經才能全身而退。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001076,0,0,,,0,0,,,(說是魔族的軍隊，究竟牠們是什麼魔族的軍隊呢？不是純粹的屠殺，而是有目的地攻擊了神殿後，也不撤退就一直徘徊著，好像在搜索著什麼… 嗯，這也跟我沒有關係。消滅掌控入口的敵人們，去搜索看看龍螈可能會在的地方吧。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
